ts,Protocol_name,Duration,Protocol Type,flow_duration,Header_Length,src_ip_bytes,fin_flag_number,syn_flag_number,rst_flag_number,psh_flag_number,ack_flag_number,urg_flag_number,ece_flag_number,cwr_flag_number,dst_ip_bytes,Rate,Srate,Drate,ack_count,syn_count,fin_count,urg_count,rst_count,max_duration,min_duration,sum_duration,average_duration,std_duration,CoAP,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IGMP,IPv,LLC,Tot sum,Min,Max,AVG,Std,Tot size,IAT,Number,MAC,Magnitue,Radius,Covariance,Variance,Weight,Correlation,RARP,DS status,Fragments,Sequence number,Protocol Version,flow_idle_time,flow_active_time,source_ip,source_mac
1701113615.812817,TCP,128,6,19.975858211517334,762,101,0,0,0,1,1,0,0,0,15,0.45054384671247494,0.45054384671247494,0.0,0,0,0,5,9,1701113615.812817,1701113595.836959,15310022435.058413,1701113603.895379,5.705730513426538,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4421,54,3113,276.3125,733.3032045775813,108,0.8716590404510498,16,808448,23.507977369395267,1037.0473372452677,537733.58984375,1.0,256,0.9999999999999998,0,0,0,0,0,9.925250053405762,19.975858211517334,10.216.22.121,0
1701113615.816407,UDP,128,17,8.996788024902344,9931,102,0,0,0,0,0,0,0,0,22,5.112935846957371,5.112935846957371,0.0,0,0,0,0,0,1701113615.816407,1701113606.819619,78251226030.94339,1701113609.3683345,2.3422110715352074,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4565,54,3113,268.52941176470586,712.0894786510586,144,0.0035898685455322266,17,808448,23.174529629086578,1007.0465983315136,507071.4256055365,1.0,289,1.0,0,0,0,0,0,3.9514830112457275,8.996788024902344,10.216.22.121,0
1701113615.84075,TCP,48,6,20.003791093826294,872,13,0,0,0,1,1,0,0,0,108,0.4999052406164283,0.4999052406164283,0.0,0,0,0,6,10,1701113615.84075,1701113595.836959,17011136050.899162,1701113605.0899162,6.491694235125517,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,4675,54,3113,259.72222222222223,692.9786597287871,110,0.024343013763427734,18,808448,22.791323885295572,980.0198190235809,480219.422839506,1.0,324,1.0,0,0,0,0,0,0.02793288230895996,20.003791093826294,35.169.123.237,0
1701113615.842635,UDP,56,17,9.023015975952148,10000,25,0,0,0,0,0,0,0,0,109,5.208901339115755,5.208901339115755,0.0,0,0,0,0,0,1701113615.842635,1701113606.819619,79952339646.78603,1701113609.5060856,2.4984188459875556,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4744,54,3113,249.68421052631578,675.8390537641324,69,0.0018849372863769531,19,808448,22.346552777836486,955.7807558146353,456758.4265927978,1.0,361,1.0,0,0,0,0,0,0.026227951049804688,9.023015975952148,172.253.124.94,0
1701113615.845411,UDP,56,17,9.025792121887207,10183,26,0,0,0,0,0,0,0,0,110,5.318092789174902,5.318092789174902,0.0,0,0,0,0,0,1701113615.845411,1701113606.819619,81653453262.63144,1701113609.638155,2.6328389374583345,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,4927,54,3113,246.35,658.8867334375462,183,1701113615.845411,0,808448,22.346552777836486,955.7807558146353,456758.4265927978,1.0,361,1.0,0,0,0,0,0,0.0027761459350585938,9.025792121887207,172.253.124.94,0
1701113615.845411,UDP,56,17,9.025792121887207,10247,27,0,0,0,0,0,0,0,0,111,5.42888638894938,5.42888638894938,0.0,0,0,0,0,0,1701113615.845411,1701113606.819619,83354566878.47685,1701113609.7648337,2.749664403828636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,64,64,64,64.0,0.0,64,0.0,1,808448,11.313708498984761,0.0,0.0,0.0,1,0.0,0,0,0,0,0,0.0,9.025792121887207,172.253.124.94,0
1701113615.845868,UDP,128,17,9.026249170303345,10324,103,0,0,0,0,0,0,0,0,23,5.539399484395095,5.539399484395095,0.0,0,0,0,0,0,1701113615.845868,1701113606.819619,85055680494.32272,1701113609.8864546,2.8520570196482202,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,141,64,77,70.5,6.5,77,0.0004570484161376953,2,808448,11.874342087037917,9.192388155425117,42.25,1.0,4,1.0,0,0,0,0,0,0.0004570484161376953,9.026249170303345,10.216.22.121,0
1701113615.874368,UDP,128,17,9.054749011993408,10398,104,0,0,0,0,0,0,0,0,24,5.632403497043185,5.632403497043185,0.0,0,0,0,0,0,1701113615.874368,1701113606.819619,86756794110.1971,1701113610.0038648,2.9434657762490057,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,215,64,77,71.66666666666667,5.557777333511022,74,0.028499841690063477,3,808448,11.972189997378647,7.859884081701064,30.88888888888889,1.0,9,0.9999999999999999,0,0,0,0,0,0.028499841690063477,9.054749011993408,10.216.22.121,0
1701113615.890224,TCP,128,6,20.05326509475708,926,105,0,0,0,0,1,0,0,0,16,0.5485391006413188,0.5485391006413188,0.0,0,0,0,6,11,1701113615.890224,1701113595.836959,18712249666.789387,1701113606.0717623,6.9246814553991145,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,269,54,77,67.25,9.03811374126261,54,0.015856027603149414,4,808448,11.597413504743201,12.781823031164217,81.6875,1.0,16,1.0,0,0,0,0,0,0.04947400093078613,20.05326509475708,10.216.22.121,0
1701113615.899406,UDP,56,17,9.079787015914917,10464,28,0,0,0,0,0,0,0,0,112,5.72700658163624,5.72700658163624,0.0,0,0,0,0,0,1701113615.899406,1701113606.819619,88457907726.0965,1701113610.1172404,3.025381499518549,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,335,54,77,67.0,8.099382692526634,66,0.009181976318359375,5,808448,11.575836902790225,11.454256850621082,65.6,1.0,25,0.9999999999999999,0,0,0,0,0,0.02503800392150879,9.079787015914917,172.253.124.94,0
1701113616.286216,UDP,56,17,17.899388074874878,1556,8,0,0,0,0,0,0,0,0,113,0.8380174750809103,0.8380174750809103,0.0,0,0,0,0,0,1701113616.286216,1701113598.386828,25516704056.462013,1701113603.7641342,6.942646225678419,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,455,54,120,75.83333333333333,21.090413830827394,120,0.3868100643157959,6,808448,12.315302134607444,29.826349275617204,444.8055555555555,1.0,36,1.0,0,0,0,0,0,1.356874942779541,17.899388074874878,64.233.177.95,0
1701113616.2865,UDP,128,17,17.899672031402588,1632,106,0,0,0,0,0,0,0,0,8,0.893871126349697,0.893871126349697,0.0,0,0,0,0,0,1701113616.2865,1701113598.386828,27217817672.748512,1701113604.546782,7.3740002991957665,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,531,54,120,75.85714285714286,19.526016135465245,76,0.00028395652770996094,7,808448,12.317235311314212,27.613956837890836,381.26530612244903,1.0,49,0.9999999999999998,0,0,0,0,0,0.00028395652770996094,17.899672031402588,10.216.22.121,0
1701113616.407233,UDP,64,17,20.07200288772583,1070,5,0,0,0,0,0,0,0,0,5,0.24910319253977065,0.24910319253977065,0.0,0,0,0,0,0,1701113616.407233,1701113596.33523,8505568031.854678,1701113606.3709357,7.096471307160711,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,745,54,214,93.125,49.202229370222646,214,0.12073302268981934,8,808448,13.647344063956181,69.5824600743607,2420.859375,1.0,64,0.9999999999999999,0,0,0,0,0,5.018656015396118,20.07200288772583,10.216.22.123,0
1701113616.470758,TCP,120,6,0.0,154,5,0,0,0,1,1,0,0,0,114,0.24910319253977065,0.24910319253977065,0.0,0,0,0,1,1,1701113616.470758,1701113616.470758,1701113616.470758,1701113616.470758,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,899,54,214,99.88888888888889,50.178446998785006,154,0.06352496147155762,9,808448,14.134276698076127,70.96304028450129,2517.876543209876,1.0,81,1.0,0,0,0,0,0,1701113616.470758,0.0,64.233.176.95,0
1701113616.513863,TCP,128,6,0.043105125427246094,208,107,0,0,0,0,1,0,0,0,4,46.39819465032412,46.39819465032412,0.0,0,0,0,1,2,1701113616.513863,1701113616.470758,3402227232.984621,1701113616.4923105,0.021552562713623047,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,953,54,214,95.3,49.554111837465115,54,0.043105125427246094,10,808448,13.805795884337853,70.0800970318963,2455.61,1.0,100,0.9999999999999999,0,0,0,0,0,0.043105125427246094,0.043105125427246094,10.216.22.121,0
1701113616.70964,TCP,49,6,15.102761030197144,162,2,0,0,0,0,1,0,0,0,115,0.1986391755786683,0.1986391755786683,0.0,0,0,0,0,3,1701113616.70964,1701113601.606879,5103340819.923459,1701113606.641153,7.119495439980866,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1007,54,214,91.54545454545455,48.716925631398446,54,0.19577693939208984,11,808448,13.531108937958821,68.89613694504514,2373.3388429752067,1.0,121,0.9999999999999996,0,0,0,0,0,15.102699995040894,15.102761030197144,20.221.80.166,0
1701113616.709713,TCP,128,6,15.102833986282349,216,108,0,0,0,0,1,0,0,0,2,0.2648509547038081,0.2648509547038081,0.0,0,0,0,0,4,1701113616.709713,1701113601.606879,6804454436.633172,1701113609.158293,7.551383495405696,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1061,54,214,88.41666666666667,47.783292640373325,54,7.295608520507812e-05,12,808448,13.297869503545797,67.57578050685845,2283.2430555555557,1.0,144,0.9999999999999998,0,0,0,0,0,7.295608520507812e-05,15.102833986282349,10.216.22.121,0
1701113616.811278,TCP,128,6,20.00753617286682,870,109,0,0,0,1,1,0,0,0,17,0.49981166664396587,0.49981166664396587,0.0,0,0,0,6,10,1701113616.811278,1701113596.803742,17011136038.826567,1701113603.8826566,5.9791153175082705,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1169,54,214,89.92307692307692,46.204331362832114,108,0.10156512260437012,13,808448,13.410673131731823,65.34279205369772,2134.840236686391,1.0,169,0.9999999999999999,0,0,0,0,0,9.930220127105713,20.00753617286682,10.216.22.121,0
1701113616.811411,TCP,128,6,20.007489919662476,870,110,0,0,0,1,1,0,0,0,18,0.49981282210580763,0.49981282210580763,0.0,0,0,0,6,10,1701113616.811411,1701113596.803921,17011136038.828505,1701113603.8828504,5.978941196336593,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1277,54,214,91.21428571428571,44.76634349825862,108,0.0001327991485595703,14,808448,13.506612137341156,63.30917011308997,2004.0255102040821,1.0,196,0.9999999999999997,0,0,0,0,0,9.930352926254272,20.007489919662476,10.216.22.121,0
1701113616.83882,TCP,50,6,20.03489899635315,980,14,0,0,0,1,1,0,0,0,116,0.5490419493505944,0.5490419493505944,0.0,0,0,0,7,11,1701113616.83882,1701113596.803921,18712249655.667324,1701113605.0606658,6.809584055901486,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1387,54,214,92.46666666666667,43.50151976910947,110,0.027409076690673828,15,808448,13.599019572503503,61.52043924131592,1892.382222222222,1.0,225,0.9999999999999997,0,0,0,0,0,0.027409076690673828,20.03489899635315,35.169.123.237,0
1701113616.839129,TCP,48,6,20.03538703918457,980,15,0,0,0,1,1,0,0,0,117,0.5490285752147713,0.5490285752147713,0.0,0,0,0,7,11,1701113616.839129,1701113596.803742,18712249655.665695,1701113605.0605178,6.809802081104458,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1497,54,214,93.5625,42.33345123835287,110,0.000308990478515625,16,808448,13.679364020304453,59.868540883338724,1792.12109375,1.0,256,0.9999999999999999,0,0,0,0,0,0.027850866317749023,20.03538703918457,35.169.123.237,0
1701113616.887185,TCP,128,6,20.08344316482544,1034,111,0,0,0,0,1,0,0,0,19,0.5975071058043,0.5975071058043,0.0,0,0,0,7,12,1701113616.887185,1701113596.803742,20413363272.55288,1701113606.0460732,7.293385522812819,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1551,54,214,91.23529411764706,42.11123842140104,54,0.04805612564086914,17,808448,13.508167463993557,59.55428450387232,1773.3564013840828,1.0,289,1.0,0,0,0,0,0,0.04805612564086914,20.08344316482544,10.216.22.121,0
1701113616.887185,TCP,128,6,20.083264112472534,1034,112,0,0,0,0,1,0,0,0,20,0.5975124328792503,0.5975124328792503,0.0,0,0,0,7,12,1701113616.887185,1701113596.803921,20413363272.55451,1701113606.046209,7.29318058619071,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1605,54,214,89.16666666666667,41.80410665632425,54,0.0,18,808448,13.354150416006753,59.11993459626513,1747.5833333333335,1.0,324,0.9999999999999998,0,0,0,0,0,0.048365116119384766,20.083264112472534,10.216.22.121,0
1701113616.918232,TCP,128,6,0.0,55,113,0,0,0,0,1,0,0,0,1,0.5975124328792503,0.5975124328792503,0.0,0,0,0,0,1,1701113616.918232,1701113616.918232,1701113616.918232,1701113616.918232,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1660,54,214,87.36842105263158,41.39820810553315,55,0.03104686737060547,19,808448,13.218806379747877,58.545907360788775,1713.811634349031,1.0,361,1.0,0,0,0,0,0,1701113616.918232,0.0,10.216.22.121,0
1701113616.943989,TCP,114,6,0.0257570743560791,121,1,0,0,0,0,1,0,0,0,118,77.64857034424666,77.64857034424666,0.0,0,0,0,0,2,1701113616.943989,1701113616.918232,3402227233.862221,1701113616.9311104,0.012878537178591278,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1726,54,214,86.3,40.61785321752,66,1701113616.943989,0,808448,13.218806379747877,58.545907360788775,1713.811634349031,1.0,361,1.0,0,0,0,0,0,0.0257570743560791,0.0257570743560791,40.71.11.167,0
1701113619.035272,UDP,56,17,20.648443937301636,1753,9,0,0,0,0,0,0,0,0,119,0.823306591606611,0.823306591606611,0.0,0,0,0,0,0,1701113619.035272,1701113598.386828,28918931291.783783,1701113605.399046,7.924579778027443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,121,121,121,121.0,0.0,121,2.091282844543457,1,808448,15.556349186104045,0.0,0.0,0.0,1,0.0,0,0,0,0,0,2.748771905899048,20.648443937301636,64.233.177.95,0
1701113619.035272,UDP,56,17,20.648443937301636,1819,10,0,0,0,0,0,0,0,0,120,0.8717363911128821,0.8717363911128821,0.0,0,0,0,0,0,1701113619.035272,1701113598.386828,30620044910.819054,1701113606.156614,8.310631333986828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,187,66,121,93.5,27.5,66,0.0,2,808448,13.674794331177344,38.890872965260115,756.25,1.0,4,1.0,0,0,0,0,0,0.0,20.648443937301636,64.233.177.95,0
1701113619.035599,UDP,128,17,20.648771047592163,1895,114,0,0,0,0,0,0,0,0,9,0.9201516136823831,0.9201516136823831,0.0,0,0,0,0,0,1701113619.035599,1701113598.386828,32321158529.854652,1701113606.8344555,8.584983870447637,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,263,66,121,87.66666666666667,23.921166824012207,76,0.00032711029052734375,3,808448,13.241349377360804,33.8296385503074,572.2222222222223,1.0,9,1.0,0,0,0,0,0,0.00032711029052734375,20.648771047592163,10.216.22.121,0
1701113619.035657,UDP,128,17,20.648828983306885,1971,115,0,0,0,0,0,0,0,0,10,0.968577928373981,0.968577928373981,0.0,0,0,0,0,0,1701113619.035657,1701113598.386828,34022272148.89031,1701113607.4445155,8.779985360323673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,339,66,121,84.75,21.323402636539974,76,5.793571472167969e-05,4,808448,13.019216566291536,30.155845204537048,454.6875,1.0,16,1.0,0,0,0,0,0,5.793571472167969e-05,20.648828983306885,10.216.22.121,0
1701113619.039265,UDP,128,17,19.21089196205139,1027,116,0,0,0,0,0,0,0,0,5,0.41643042997706486,0.41643042997706486,0.0,0,0,0,0,0,1701113619.039265,1701113599.828373,13608908818.072548,1701113602.2590685,6.342352340691329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,622,66,283,124.4,81.56126531632525,283,0.0036079883575439453,5,808448,15.773395322504284,115.34504757465749,6652.24,1.0,25,0.9999999999999999,0,0,0,0,0,19.136777877807617,19.21089196205139,10.216.22.121,0
1701113619.059771,UDP,57,17,19.231398105621338,1096,6,0,0,0,0,0,0,0,0,121,0.4679846962020561,0.4679846962020561,0.0,0,0,0,0,0,1701113619.059771,1701113599.828373,15310022437.132318,1701113604.1258132,7.9770814046405745,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,691,66,283,115.16666666666667,77.26451679493994,69,0.02050614356994629,6,808448,15.17673658377628,109.26852754160784,5969.805555555555,1.0,36,0.9999999999999998,0,0,0,0,0,0.02050614356994629,19.231398105621338,64.233.176.95,0
1701113619.064705,UDP,57,17,19.236331939697266,1206,7,0,0,0,0,0,0,0,0,122,0.5198496278473648,0.5198496278473648,0.0,0,0,0,0,0,1701113619.064705,1701113599.828373,17011136056.197023,1701113605.6197023,8.795213958033257,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,801,66,283,114.42857142857143,71.55588653604386,110,0.004933834075927734,7,808448,15.128025081190964,101.19530520690357,5120.244897959182,1.0,49,1.0,0,0,0,0,0,0.004933834075927734,19.236331939697266,64.233.176.95,0
1701113619.064705,UDP,57,17,19.236331939697266,1269,8,0,0,0,0,0,0,0,0,123,0.5718345906321013,0.5718345906321013,0.0,0,0,0,0,0,1701113619.064705,1701113599.828373,18712249675.261726,1701113606.8419752,9.233794232308988,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,864,63,283,108.0,69.0615667357757,63,0.0,8,808448,14.696938456699069,97.66780431646859,4769.5,1.0,64,1.0,0,0,0,0,0,0.0,19.236331939697266,64.233.176.95,0
1701113619.064935,UDP,128,17,19.2365620136261,1346,117,0,0,0,0,0,0,0,0,6,0.6238120923842772,0.6238120923842772,0.0,0,0,0,0,0,1701113619.064935,1701113599.828373,20413363294.32666,1701113607.860555,9.464156923945593,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,941,63,283,104.55555555555556,65.83668533426079,77,0.0002300739288330078,9,808448,14.460674642322575,93.10713330140146,4334.46913580247,1.0,81,1.0,0,0,0,0,0,0.0002300739288330078,19.2365620136261,10.216.22.121,0
1701113619.067852,UDP,128,17,20.681024074554443,2291,118,0,0,0,0,0,0,0,0,11,1.0154236039905788,1.0154236039905788,0.0,0,0,0,0,0,1701113619.067852,1701113598.386828,35723385767.95816,1701113607.9980075,8.918764002583755,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1261,63,320,126.1,89.88042055976373,320,0.002917051315307617,10,808448,15.880806024884253,127.11010974741545,8078.49,1.0,100,0.9999999999999998,0,0,0,0,0,0.032195091247558594,20.681024074554443,10.216.22.121,0
1701113619.092427,UDP,56,17,20.705599069595337,2365,11,0,0,0,0,0,0,0,0,124,1.0625145365779538,1.0625145365779538,0.0,0,0,0,0,0,1701113619.092427,1701113598.386828,37424499387.05059,1701113608.5022995,9.014943874950516,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1335,63,320,121.36363636363636,86.99662765383779,74,0.024574995040893555,11,808448,15.579707080920127,123.03181070877966,7568.413223140495,1.0,121,1.0,0,0,0,0,0,0.024574995040893555,20.705599069595337,64.233.177.95,0
1701113619.092772,UDP,128,17,19.26439905166626,1420,119,0,0,0,0,0,0,0,0,7,0.6748199082221344,0.6748199082221344,0.0,0,0,0,0,0,1701113619.092772,1701113599.828373,22114476913.419434,1701113608.7245717,9.572802277700236,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1409,63,320,117.41666666666667,84.3153389893493,74,0.00034499168395996094,12,808448,15.324272685296792,119.2398959148228,7109.076388888887,1.0,144,1.0,0,0,0,0,0,0.027837038040161133,19.26439905166626,10.216.22.121,0
1701113619.095556,UDP,56,17,20.708728075027466,2510,12,0,0,0,0,0,0,0,0,125,1.1106428128599344,1.1106428128599344,0.0,0,0,0,0,0,1701113619.095556,1701113598.386828,39125613006.14615,1701113608.962876,9.077590090203136,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1554,63,320,119.53846153846153,81.34032530491908,145,0.0027840137481689453,13,808448,15.462112503695058,115.03259121405601,6616.24852071006,1.0,169,1.0,0,0,0,0,0,0.0031290054321289062,20.708728075027466,64.233.177.95,0
1701113619.095885,UDP,128,17,20.709057092666626,2591,120,0,0,0,0,0,0,0,0,12,1.1589132181444777,1.1589132181444777,0.0,0,0,0,0,0,1701113619.095885,1701113598.386828,40826726625.242035,1701113609.3850849,9.114229688981172,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1635,63,320,116.78571428571429,79.00739438398749,81,0.00032901763916015625,14,808448,15.283043825476279,111.73332866559502,6242.168367346939,1.0,196,0.9999999999999998,0,0,0,0,0,0.00032901763916015625,20.709057092666626,10.216.22.121,0
1701113619.114283,UDP,57,17,19.28591012954712,1486,9,0,0,0,0,0,0,0,0,126,0.725918554320711,0.725918554320711,0.0,0,0,0,0,0,1701113619.114283,1701113599.828373,23815590532.53372,1701113609.466694,9.604822918639282,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1701,63,320,113.4,77.37251880782132,66,0.018398046493530273,15,808448,15.05988047761336,109.4212654529883,5986.506666666665,1.0,225,1.0,0,0,0,0,0,0.021511077880859375,19.28591012954712,64.233.176.95,0
1701113619.125905,UDP,56,17,20.73907709121704,2659,13,0,0,0,0,0,0,0,0,127,1.2054538343264778,1.2054538343264778,0.0,0,0,0,0,0,1701113619.125905,1701113598.386828,42527840244.36794,1701113609.7747178,9.131809509979274,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1769,63,320,110.5625,75.71737643203177,68,0.011621952056884766,16,808448,14.870272357963051,107.08054065748827,5733.12109375,1.0,256,1.0,0,0,0,0,0,0.03001999855041504,20.73907709121704,64.233.177.95,0
1701113619.959227,UDP,56,17,21.572399139404297,2779,14,0,0,0,0,0,0,0,0,128,1.205243785449353,1.205243785449353,0.0,0,0,0,0,0,1701113619.959227,1701113598.386828,44228953864.32717,1701113610.1664298,9.166165758461348,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1889,63,320,111.11764705882354,73.49020130997951,120,0.8333220481872559,17,808448,14.907558288252542,103.93083939410202,5400.809688581315,1.0,289,1.0,0,0,0,0,0,0.8333220481872559,21.572399139404297,64.233.177.95,0
1701113619.969579,UDP,128,17,21.582751035690308,2854,121,0,0,0,0,0,0,0,0,13,1.2509990017190793,1.2509990017190793,0.0,0,0,0,0,0,1701113619.969579,1701113598.386828,45930067484.29675,1701113610.5295093,9.183370393184306,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1964,63,320,109.11111111111111,71.89721744645762,75,0.010351896286010742,18,808448,14.772346537440226,101.67802000966788,5169.209876543209,1.0,324,1.0,0,0,0,0,0,0.010351896286010742,21.582751035690308,10.216.22.121,0
1701113620.933118,TCP,240,6,24.89484715461731,238,2,0,0,0,1,1,0,0,0,129,0.1205068655922068,0.1205068655922068,0.0,0,0,0,2,3,1701113620.933118,1701113596.038271,5103340813.035172,1701113604.3450575,11.729534661375522,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2056,63,320,108.21052631578948,70.08384373273609,92,0.9635391235351562,19,808448,14.711255984163248,99.113522310072,4911.745152354569,1.0,361,0.9999999999999999,0,0,0,0,0,24.86933422088623,24.89484715461731,34.238.229.83,0
1701113620.980963,TCP,128,6,24.942692041397095,292,122,0,0,0,0,1,0,0,0,2,0.160367613622509,0.160367613622509,0.0,0,0,0,2,4,1701113620.980963,1701113596.038271,6804454434.016135,1701113608.5040338,12.45302132125062,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,2110,54,320,105.5,69.32351693328896,54,1701113620.980963,0,808448,14.711255984163248,99.113522310072,4911.745152354569,1.0,361,0.9999999999999999,0,0,0,0,0,0.047844886779785156,24.942692041397095,10.216.22.121,0
1701113621.01263,TCP,128,6,14.999096870422363,260,123,0,0,0,1,1,0,0,0,2,0.2000120424527615,0.2000120424527615,0.0,0,0,0,2,3,1701113621.01263,1701113606.013533,5103340833.067123,1701113611.0223744,7.064186350335191,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,104,104,104,104.0,0.0,104,0.03166699409484863,1,808448,14.422205101855956,0.0,0.0,0.0,1,0.0,0,0,0,0,0,14.971669912338257,14.999096870422363,10.216.22.121,0
1701113621.038896,TCP,242,6,15.025362968444824,314,2,0,0,0,0,1,0,0,0,130,0.26621653056904576,0.26621653056904576,0.0,0,0,0,2,4,1701113621.038896,1701113606.013533,6804454454.10602,1701113613.526505,7.499270239257667,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,158,54,104,79.0,25.0,54,0.026266098022460938,2,808448,12.569805089976535,35.35533905932738,625.0,1.0,4,1.0,0,0,0,0,0,0.026266098022460938,15.025362968444824,54.159.150.228,0
1701113621.039635,TCP,128,6,25.00136399269104,384,124,0,0,0,1,1,0,0,0,3,0.19998908865379153,0.19998908865379153,0.0,0,0,0,3,5,1701113621.039635,1701113596.038271,8505568055.05577,1701113611.011154,12.214941614742829,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,250,54,104,83.33333333333333,21.312489817527705,92,0.0007388591766357422,3,808448,12.909944487358056,30.140412147886174,454.2222222222222,1.0,9,1.0,0,0,0,0,0,0.05867195129394531,25.00136399269104,10.216.22.121,0
1701113621.065167,TCP,240,6,25.026895999908447,438,3,0,0,0,0,1,0,0,0,131,0.2397420758859568,0.2397420758859568,0.0,0,0,0,3,6,1701113621.065167,1701113596.038271,10206681676.120937,1701113612.686823,11.763360989847694,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,304,54,104,76.0,22.40535650240808,54,0.025532007217407227,4,808448,12.328828005937952,31.68595903550972,502.0,1.0,16,1.0,0,0,0,0,0,0.025532007217407227,25.026895999908447,34.238.229.83,0
1701113621.423913,UDP,64,17,25.088682889938354,1284,6,0,0,0,0,0,0,0,0,6,0.23915165360897678,0.23915165360897678,0.0,0,0,0,0,0,1701113621.423913,1701113596.33523,10206681653.278591,1701113608.8797653,8.569580874446311,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,518,54,214,103.6,58.72512239237991,214,0.3587460517883301,5,808448,14.394443372357264,83.04986453932361,3448.6400000000003,1.0,25,1.0,0,0,0,0,0,5.016680002212524,25.088682889938354,10.216.22.123,0
1701113621.501224,TCP,128,6,20.023783922195435,4651,125,0,0,0,1,1,0,0,0,9,0.44946549737904024,0.44946549737904024,0.0,0,0,0,7,9,1701113621.501224,1701113601.47744,15310022473.459803,1701113608.1622002,6.671532882344,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1339,54,821,223.16666666666666,272.680775918574,821,0.07731103897094727,6,808448,21.1266025033211,385.6288515024662,74354.80555555556,1.0,36,1.0,0,0,0,0,0,9.99107813835144,20.023783922195435,10.216.22.121,0
1701113621.515149,TCP,61,6,20.03770899772644,5165,11,0,0,0,1,1,0,0,0,132,0.4990590491724698,0.4990590491724698,0.0,0,0,0,8,10,1701113621.515149,1701113601.47744,17011136094.974953,1701113609.4974952,7.4903623003061846,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1853,54,821,264.7142857142857,272.19463324493915,514,0.01392507553100586,7,808448,23.009314883945837,384.94134194016345,74089.91836734692,1.0,49,1.0,0,0,0,0,0,0.01392507553100586,20.03770899772644,162.247.243.29,0
